2025-04-04 11:40:00,980 | INFO | Listing container images on node: 192.168.14.15
2025-04-04 11:40:08,772 | INFO | Stopping container: 
2025-04-04 11:40:08,773 | INFO | Stopping container with env_id: a7e8b2ddc12194ecf8cb34bbe3470ea19ad1c5b5aa7bcaf965cda1531f79f564
2025-04-04 11:40:08,773 | INFO | Stopping container with env_id: a7e8b2ddc12194ecf8cb34bbe3470ea19ad1c5b5aa7bcaf965cda1531f79f564
2025-04-04 11:40:16,028 | INFO | User abra-sysadmin-1 is attempting to log in via LDAP
2025-04-04 11:40:16,154 | INFO | User abra-sysadmin-1 authenticated successfully via LDAP
2025-04-04 11:40:16,201 | INFO | User abra-sysadmin-1 has successfully logged in via LDAP
2025-04-04 11:40:21,145 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:40:21,152 | INFO | User abra-sysadmin-1 is listing all groups
2025-04-04 11:40:21,153 | INFO | User abra-sysadmin-1 is listing all permissions
2025-04-04 11:41:04,031 | INFO | User sysadmin1 is attempting to log in via LDAP
2025-04-04 11:41:04,034 | WARNING | User sysadmin1 not found in LDAP
2025-04-04 11:41:04,034 | INFO | User sysadmin1 is attempting to log in via database authentication
2025-04-04 11:41:04,302 | WARNING | User sysadmin1 has failed to log in
2025-04-04 11:41:21,557 | INFO | User admin is attempting to log in via LDAP
2025-04-04 11:41:21,642 | WARNING | User admin authentication failed
2025-04-04 11:41:21,643 | INFO | User admin is attempting to log in via database authentication
2025-04-04 11:41:21,910 | INFO | User admin has successfully logged in
2025-04-04 11:41:21,912 | INFO | User admin has successfully logged in
2025-04-04 11:43:45,525 | INFO | Received exit signal for central process. Shutting down webserver and aggregator processes...
2025-04-04 11:43:45,525 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:43:45,526 | INFO | Terminating process 3435297
2025-04-04 11:43:45,529 | INFO | Shutdown handler triggered by signal.
2025-04-04 11:43:45,529 | INFO | Main task cancelled gracefully.
2025-04-04 11:43:50,479 | INFO | Starting central process...
2025-04-04 11:43:50,479 | INFO | Processes created. Starting webserver and aggregator processes...
2025-04-04 11:43:50,481 | INFO | Starting aggregator process...
2025-04-04 11:43:50,655 | INFO | Using local sqlite database
2025-04-04 11:43:50,755 | INFO | Starting main loop
2025-04-04 11:43:51,221 | INFO | Using local sqlite database
2025-04-04 11:43:51,224 | INFO | Using local sqlite database
